name,salary,sprocket_player_id,member_id,discord_id,skill_group,franchise,Franchise Staff Position,slot,current_scrim_points,Eligible Through
Tyso,15.5,5645,5704,994098834873516053,Champion League,FP,NA,NONE,0,Not Eligible
Cycotic,11.0,5675,5734,1236500589660213318,Academy League,FP,NA,NONE,0,Not Eligible
Windle,20.0,1958,2017,694306894008811602,Premier League,FP,NA,NONE,0,Not Eligible
FortyTwo,15.5,5508,5567,719775795404472450,Champion League,FP,NA,NONE,0,Not Eligible
mehsii,19.5,2993,3052,399819208478949376,Premier League,FP,NA,NONE,0,Not Eligible
Veni,13.0,2019,2078,92367445070712832,Champion League,FP,NA,NONE,0,Not Eligible
!Chino-096,12.5,2,3,255528067550674944,Academy League,FP,NA,NONE,0,Not Eligible
BScottyJ,16.5,76,77,231525728154419200,Master League,FP,NA,PLAYERG,0,Not Eligible
GrimNebula,13.0,2560,2619,282349085040836608,Champion League,FP,NA,NONE,0,Not Eligible
ManWithAPlan,8.5,1159,1183,327183123580321794,Foundation League,FP,NA,NONE,0,Not Eligible
ivad,15.5,3791,3850,334571146223681537,Champion League,Pend,NA,NONE,0,Not Eligible
Uncaring,14.0,5561,5621,811415314154651726,Champion League,FP,NA,NONE,0,Not Eligible
Blahdat,21.0,3137,3196,651529192693039154,Premier League,Pend,NA,NONE,0,Not Eligible
Ursius,14.0,1597,1627,102909034046189568,Champion League,FP,NA,NONE,0,Not Eligible
TRAINS,10.0,1549,1579,271722604811780105,Foundation League,FP,NA,NONE,0,Not Eligible
Ls,19.5,619,626,361372765108043787,Premier League,Pandas,NA,PLAYERA,0,Not Eligible
Glycine,14.5,790,799,436389772068651019,Champion League,FP,NA,NONE,0,Not Eligible
collat.,18.0,3977,4036,678712786209210459,Premier League,FP,NA,NONE,0,Not Eligible
Jamman2580,7.0,1083,1102,212379010678652930,Foundation League,FP,NA,NONE,0,Not Eligible
MY NAME IS JELLY,17.0,2344,2403,285190541400997908,Master League,FP,NA,NONE,0,Not Eligible
Stint,9.5,1309,1333,263069305397182464,Foundation League,FP,NA,NONE,0,Not Eligible
Manatee,15.0,331,336,120470040947589120,Champion League,Pend,NA,NONE,0,Not Eligible
Paulus1027,10.5,4794,4853,504454353474813978,Academy League,FP,NA,NONE,0,Not Eligible
Clergy,14.5,3346,3405,627958656952041515,Champion League,FP,NA,NONE,0,Not Eligible
Simplex,20.5,4310,4369,536392275157057536,Premier League,FP,NA,NONE,0,Not Eligible
Darth_Vaepor,14.5,2556,2615,136366777721552897,Champion League,FP,NA,NONE,0,Not Eligible
0thatguy,15.5,2508,2567,263537357691551747,Champion League,Pend,NA,NONE,0,Not Eligible
ClayBagel,8.0,932,943,109826251610402816,Foundation League,FP,NA,NONE,0,Not Eligible
Kwispay,15.0,3543,3602,1311589087538581519-13811,Champion League,FP,NA,NONE,0,Not Eligible
JustPeacey,20.0,3494,3553,615693227961483267,Premier League,Pend,NA,NONE,0,Not Eligible
TourneyEarnie,11.5,577,584,265336941673709578,Academy League,FP,NA,NONE,0,Not Eligible
roo,7.0,5928,5976,164172709197119488,Foundation League,Pend,NA,NONE,0,Not Eligible
I Trash,18.5,3128,3187,408812508657483808,Premier League,FP,NA,NONE,0,Not Eligible
Light,18.5,2073,2132,267153785321684992,Premier League,FP,NA,NONE,0,Not Eligible
Poetic,16.0,4732,4791,717436991066734604,Master League,FP,NA,NONE,0,Not Eligible
Vhlocity,10.5,4620,4679,659443112355299328,Academy League,FP,NA,PLAYERH,0,Not Eligible
ItIsWhatIs6,14.5,3330,3389,474078152109457408,Champion League,FP,NA,NONE,0,Not Eligible
Yz,17.5,3329,3388,206636129242316802,Master League,Lightning,Franchise Manager,PLAYERA,12,Not Eligible
astr0neer.,13.0,4255,4313,514276982591062016,Champion League,FP,NA,PLAYERE,0,Not Eligible
biptoot,10.5,53,54,306529584273293313,Academy League,FP,NA,NONE,0,Not Eligible
TheSeltrain,14.0,3732,3791,700198111947259936,Champion League,Pend,NA,NONE,0,Not Eligible
Schultzee,11.0,5192,5250,249028554493394945,Academy League,FP,NA,NONE,0,Not Eligible
TangentPlanes,11.0,3647,3706,192402176025296896,Academy League,FP,NA,NONE,0,Not Eligible
mo,11.5,719,727,145810069903114240,Academy League,Pend,NA,NONE,0,Not Eligible
Trevyn,17.0,6323,6333,523693571996647424,Master League,Pend,NA,NONE,0,Not Eligible
Primetime,11.0,1516,1546,246027873926774793,Academy League,FP,NA,NONE,0,Not Eligible
Caint Even,16.5,3126,3185,248587241327165441,Master League,Blizzard,NA,NONE,0,Not Eligible
Ricky_RL,17.0,2919,2978,276802822979190784,Master League,FP,NA,NONE,0,Not Eligible
trstn,11.0,6080,6126,1000606886950862941,Foundation League,Pend,NA,NONE,0,Not Eligible
BumpoSaurusRex,16.5,5003,5061,1019308124957585451,Master League,FP,NA,NONE,0,Not Eligible
Fletch,19.0,2651,2710,606709000196718592,Premier League,FP,NA,NONE,0,Not Eligible
Maniac,17.5,1726,1756,163481713815584769,Master League,Hawks,NA,PLAYERC,0,Not Eligible
JaxTrade,13.5,240,244,432048475740307466,Champion League,FP,NA,NONE,0,Not Eligible
RebornNemesis,11.5,2269,2328,479285120856227840,Academy League,FP,NA,NONE,0,Not Eligible
Jakester,15.5,235,239,147113533010739200,Master League,FP,NA,NONE,0,Not Eligible
MasterJuego,5.0,3813,3872,794085198295597067,Foundation League,FP,NA,NONE,0,Not Eligible
GoonKiloz,12.0,3843,3902,564268345373884428,Academy League,Pend,NA,NONE,0,Not Eligible
Le Aiko,11.5,3683,3742,623837452259295232,Academy League,FP,NA,NONE,0,Not Eligible
heck,19.5,2801,2860,217010914250063882,Premier League,FP,NA,NONE,0,Not Eligible
Driu,11.5,148,152,152622726232670208,Academy League,FP,NA,NONE,0,Not Eligible
Camelot,9.5,3622,3681,539242767499657217,Foundation League,FP,NA,NONE,0,Not Eligible
Arnation,17.0,3883,3942,421459162833092618,Master League,FP,NA,NONE,0,Not Eligible
Versy,7.5,606,613,599956297617637376,Foundation League,FP,NA,NONE,0,Not Eligible
RegularKoala,10.0,4530,4589,417064424755691539,Foundation League,FP,NA,NONE,0,Not Eligible
Sheff,21.0,6048,6094,429788501358149632,Premier League,Bears,NA,PLAYERB,0,Not Eligible
Larr1e,8.5,5942,5990,163921445527748609,Foundation League,Pend,NA,NONE,0,Not Eligible
Fayrose,11.0,3021,3080,834117742024982609,Academy League,FP,NA,NONE,0,Not Eligible
Footnote01,11.5,3135,3194,401925907499057153,Academy League,FP,NA,NONE,0,Not Eligible
Hydro,17.0,3187,3246,158784180942143489,Master League,FP,NA,NONE,0,Not Eligible
Skrikeshut,16.0,2048,2107,161588702857003009,Master League,FP,NA,NONE,0,Not Eligible
Smile,13.5,4820,4879,785383031468589056,Champion League,FP,NA,NONE,0,Not Eligible
Fineapple,17.0,3500,3559,181204305993400321,Master League,FP,NA,NONE,0,Not Eligible
Has,11.5,3035,3094,251399389363437578,Academy League,FP,NA,NONE,0,Not Eligible
sunshine,13.0,2148,2207,334321877965209601,Champion League,FP,NA,NONE,0,Not Eligible
tvg,17.0,3018,3077,227587430444826624,Master League,FP,NA,NONE,0,Not Eligible
Kaito,16.5,262,266,209868245946073088,Master League,FP,NA,NONE,0,Not Eligible
mario.,18.5,1733,1790,155901053013852160,Premier League,FP,NA,NONE,0,Not Eligible
BigOctopus,14.0,6064,6110,687875881485598731,Champion League,Ducks,NA,PLAYERG,0,Not Eligible
Benjimen,18.0,1933,1992,321696823041458189,Premier League,FP,NA,NONE,0,Not Eligible
Mish,17.0,1174,1198,289515742162845698,Premier League,FP,NA,NONE,0,Not Eligible
SinfulEnvy,11.5,2250,2309,495396885968846863,Academy League,Spartans,NA,PLAYERE,0,Not Eligible
BicVipR,11.5,4725,4784,578687162464075777,Academy League,FP,NA,NONE,0,Not Eligible
Mango,20.5,4694,4753,926373342984953936,Premier League,Shadow,Captain,PLAYERB,0,Not Eligible
Dapvibes,16.0,2790,2849,409865587276120065,Master League,FP,NA,PLAYERG,0,Not Eligible
Redbirds,12.0,434,440,538485071275884544,Academy League,FP,NA,NONE,0,Not Eligible
Bravo,19.5,5755,5814,539182055548780566,Premier League,Blizzard,NA,PLAYERC,0,Not Eligible
NitroWo1f,10.5,4865,4924,470716585284468738,Academy League,FP,NA,NONE,0,Not Eligible
ShuTingYu,16.0,1439,1464,107326161998061568,Master League,FP,NA,NONE,0,Not Eligible
TheGold3nBoi,14.0,4588,4647,328775883907399680,Champion League,FP,NA,NONE,0,Not Eligible
BritZue,16.0,1808,1866,383433149071228938,Master League,FP,NA,NONE,0,Not Eligible
King J Beats,13.0,3535,3594,1336038456325046313,Academy League,Pend,NA,NONE,0,Not Eligible
Hyper,11.5,681,689,402359285860007936,Academy League,FP,NA,NONE,0,Not Eligible
Kaligo,14.0,1900,1959,717817923300753469,Champion League,FP,NA,NONE,0,Not Eligible
Dekeese,12.5,140,144,255054932984594433,Academy League,FP,NA,NONE,0,Not Eligible
Papa Plate,17.0,4924,4982,259756468667023364,Master League,FP,NA,NONE,0,Not Eligible
NBDA Aqua,17.0,6049,6095,1353237519340142593,Master League,Bears,NA,PLAYERE,0,Not Eligible
LeviathanX,17.5,5495,5554,183432361331916807,Master League,FP,NA,NONE,0,Not Eligible
TrySoft,13.5,2057,2116,250042499253534720,Champion League,FP,NA,NONE,0,Not Eligible
rec,20.5,5750,5809,214119792632791040,Premier League,Blizzard,Captain,PLAYERA,0,Not Eligible
Massimo,21.0,4174,4232,773233591177576478,Premier League,Blizzard,Assistant General Manager,PLAYERE,3,Not Eligible
Boothy,12.0,895,906,152636529972477953,Academy League,FP,NA,NONE,0,Not Eligible
colb,19.0,3068,3127,576175913331327026,Premier League,FP,NA,NONE,0,Not Eligible
Ctrl,15.0,3178,3237,294219163231322112,Champion League,FP,NA,NONE,0,Not Eligible
Reoite,15.5,3623,3682,386284482405335041,Master League,FP,NA,NONE,0,Not Eligible
MDk Panzer,16.0,4571,4630,430545992035860481,Master League,FP,NA,NONE,0,Not Eligible
flying tiger,9.0,3293,3352,556757338904723468,Foundation League,FP,NA,NONE,0,Not Eligible
Bubblehead,15.0,2385,2444,801336206700445716,Champion League,Comets,Captain,PLAYERB,0,Not Eligible
kire,17.0,1751,1808,202488186709082112,Premier League,FP,NA,NONE,0,Not Eligible
days,12.5,2817,2876,617773661914660917,Academy League,FP,NA,NONE,0,Not Eligible
Shackelz,15.5,1278,1302,282561892294328321,Master League,FP,NA,NONE,0,Not Eligible
Rotaxary,11.5,3775,3834,504198962736005131,Academy League,FP,NA,NONE,0,Not Eligible
TrevLovesPizza,14.5,2949,3008,425491799499472896,Champion League,FP,NA,NONE,0,Not Eligible
Huntsman,15.5,2056,2115,426921474591555584,Master League,FP,NA,NONE,0,Not Eligible
OGkrish,17.0,386,392,309458357448867841,Master League,FP,NA,NONE,0,Not Eligible
Dopenose,11.0,144,148,186263520508116992,Academy League,FP,NA,NONE,0,Not Eligible
Shoyo,16.5,6254,6086,1452195286981021697,Master League,Foxes,NA,PLAYERF,0,Not Eligible
Shoyo,16.5,6040,6086,1452195286981021697,Master League,Foxes,NA,PLAYERF,0,Not Eligible
AgZavo,9.0,4526,4585,552004869096079382,Foundation League,Puffins,NA,PLAYERD,0,Not Eligible
Tbone,14.5,2503,2562,294191434888642560,Champion League,FP,NA,NONE,0,Not Eligible
Garza,14.0,1846,1904,444293013091385356,Champion League,FP,NA,NONE,0,Not Eligible
Nahuda,14.5,4482,4541,132582543265366016,Champion League,FP,NA,NONE,0,Not Eligible
vrxvert,13.0,4537,4596,608472713467527296,Champion League,FP,NA,PLAYERH,0,Not Eligible
Raican.,11.0,2367,2426,648236560336158720,Academy League,FP,NA,NONE,0,Not Eligible
Upward,10.5,3271,3330,939736479998021672,Academy League,FP,NA,NONE,0,Not Eligible
Corners,15.0,3051,3110,443544081696686080,Champion League,Wizards,Assistant General Manager,NONE,0,Not Eligible
DementedSheep.,19.0,4419,4478,533417386926276618,Premier League,FP,NA,NONE,0,Not Eligible
Brayden.,14.0,4585,4644,336295523646701569,Champion League,FP,NA,NONE,0,Not Eligible
Merely,15.5,1986,2045,401677336606408714,Master League,FP,NA,NONE,0,Not Eligible
Rayem,15.5,1249,1273,213105518309277696,Master League,FP,NA,NONE,0,Not Eligible
Deathshadow,19.0,3711,3770,481544066081882113,Premier League,Lightning,NA,PLAYERE,0,Not Eligible
hezi,17.0,5388,5446,365555566518730762,Master League,FP,NA,NONE,0,Not Eligible
oofitsfine,11.5,6122,6167,521338458741145605,Academy League,FP,NA,NONE,0,Not Eligible
Jakey Bakes,14.5,2248,2307,255505591877894144,Champion League,FP,NA,NONE,0,Not Eligible
Foxymoron,17.0,2131,2190,377990899965100033,Master League,FP,NA,NONE,0,Not Eligible
Indicalex,12.5,1078,1096,472438198426009610,Academy League,FP,NA,NONE,0,Not Eligible
SSS,11.0,518,525,188100152920113152,Foundation League,Pend,NA,NONE,0,Not Eligible
Five,15.0,5987,6035,1394859051975835801,Champion League,Pend,NA,NONE,0,Not Eligible
spoon,16.5,2946,3005,262743374698774538,Master League,Pend,NA,NONE,0,Not Eligible
LGNDRY,10.0,5930,5978,718140477291102350,Foundation League,Pend,NA,NONE,0,Not Eligible
Nickerino,9.0,1198,1222,195227869939499019,Foundation League,FP,NA,NONE,0,Not Eligible
TallestDan,12.5,539,546,511418237582311426,Academy League,FP,NA,NONE,0,Not Eligible
NitroCD,15.5,4485,4544,305826641337384970,Master League,FP,NA,NONE,0,Not Eligible
M Wazowski,14.0,3819,3878,335845882018791444,Champion League,FP,NA,NONE,0,Not Eligible
Sportyplayer17,9.0,4800,4859,1065326278732955721,Foundation League,FP,NA,NONE,0,Not Eligible
J ToNasty,11.5,1765,1822,631303601330847755,Academy League,FP,NA,NONE,0,Not Eligible
NoxPhoenix,16.5,1207,1231,89603657896595456,Master League,FP,NA,NONE,0,Not Eligible
Dye,19.0,2125,2184,479400595472777236,Premier League,FP,NA,NONE,0,Not Eligible
Squando,10.5,517,524,341280936538669057,Academy League,FP,NA,NONE,0,Not Eligible
AhmedSa,19.0,5019,5077,762134273783627776,Premier League,Aviators,NA,PLAYERD,0,Not Eligible
Patchy,14.0,5261,5319,149956847695036417,Champion League,Elite,Captain,PLAYERD,0,Not Eligible
CrystalxEmber,9.0,3191,3250,883017928423899136,Foundation League,FP,NA,NONE,0,Not Eligible
Ramonr209,15.5,428,434,393616037012045824,Master League,FP,NA,NONE,0,Not Eligible
Surge95,15.5,4394,4453,221002180210065408,Master League,FP,NA,NONE,0,Not Eligible
Kagura,17.5,4356,4415,341821780123582465,Master League,FP,NA,NONE,0,Not Eligible
bailey,14.0,1580,1610,424655529558671360,Champion League,FP,NA,NONE,0,Not Eligible
SeefooO,17.5,4079,4137,104791226984706048,Master League,FP,NA,NONE,0,Not Eligible
JsiahG,13.5,1927,1986,555505252925964311,Champion League,FP,NA,NONE,0,Not Eligible
chuckthetruck,11.5,101,103,306285207412146188,Academy League,FP,NA,NONE,0,Not Eligible
rl_squirrel,5.0,4943,5001,475702912115408914,Foundation League,FP,NA,NONE,0,Not Eligible
Soup,14.5,1299,1323,317355487534252033,Champion League,FP,NA,NONE,0,Not Eligible
Scoobert Doobert,14.5,471,477,454612489087352833,Champion League,FP,NA,NONE,0,Not Eligible
Scipio,11.0,470,476,275073485431242756,Academy League,FP,NA,NONE,0,Not Eligible
p0larbear,17.0,3736,3795,414484386571091970,Master League,FP,NA,NONE,0,Not Eligible
Panas,6.5,316,321,533044627175899139,Foundation League,FP,NA,NONE,0,Not Eligible
King,13.5,2458,2517,277518367383093256,Champion League,FP,NA,NONE,0,Not Eligible
f1llyy,11.0,162,166,465323960175951882,Academy League,FP,NA,NONE,0,Not Eligible
JaydedGems,19.0,5538,5597,902001564338761758,Premier League,Pend,NA,NONE,0,Not Eligible
Moosey,15.0,5041,5099,370090137843138560,Champion League,FP,NA,NONE,0,Not Eligible
Schwartzy,11.0,1631,1661,341793231715172363,Academy League,FP,NA,NONE,0,Not Eligible
TheHamburglar,10.5,559,566,316011075407446016,Academy League,FP,NA,NONE,0,Not Eligible
Rolo Johnson,17.0,450,456,218559508740440076,Master League,Tyrants,Franchise Manager,NONE,0,Not Eligible
Mattybananas,18.5,336,341,296463973513953291,Premier League,FP,NA,NONE,0,Not Eligible
Christopher,20.0,6092,6138,625602907966013440,Premier League,Pend,NA,NONE,0,Not Eligible
Ghozt,14.5,2829,2888,192811079766638593,Champion League,FP,NA,NONE,0,Not Eligible
BearJew,10.5,3010,3069,841664421146394664,Foundation League,FP,NA,NONE,0,Not Eligible
Jar of Jam,11.0,1084,1103,102743282043326464,Academy League,FP,NA,NONE,0,Not Eligible
GGQPanda,5.0,5293,5351,1063913825117679696,Foundation League,FP,NA,NONE,0,Not Eligible
TheMrSpoon,16.5,4387,4446,158129095043973120,Master League,FP,NA,NONE,0,Not Eligible
ManMadeBeard,16.0,1157,1181,122909411558555649,Master League,FP,NA,NONE,0,Not Eligible
ZaktheyaK,14.0,1771,1828,277255975402995712,Champion League,FP,NA,NONE,0,Not Eligible
ReaperDefense,5.5,5417,5476,1248404694263533630,Foundation League,FP,NA,PLAYERA,0,Not Eligible
Parmesan,11.5,4186,4244,370326178273165314,Academy League,Blizzard,NA,PLAYERC,0,Not Eligible
gabronies,13.0,693,701,231566714649837568,Academy League,Sharks,NA,PLAYERC,0,Not Eligible
LightZabor,15.0,5281,5339,1030301808029093908,Champion League,FP,NA,NONE,0,Not Eligible
C-Lode,10.5,2501,2560,798305516555730947,Academy League,FP,NA,NONE,0,Not Eligible
Intergalactic Turtle,13.5,2553,2612,415517316286251008,Champion League,FP,NA,NONE,0,Not Eligible
Apollo,16.5,18,19,303090056350924810,Master League,FP,NA,NONE,0,Not Eligible
Slovin,19.5,5252,5310,783857960219836416,Premier League,FP,NA,NONE,0,Not Eligible
4EVA_TUNA,7.5,6088,6134,701810713076826122,Foundation League,Pend,NA,NONE,0,Not Eligible
Kraze,11.0,5948,5996,461412135801716736,Foundation League,Pend,NA,NONE,0,Not Eligible
kyllonen,13.5,2585,2644,537133139743473705,Champion League,FP,NA,NONE,0,Not Eligible
Railsplitter,9.5,3000,3059,355790211806134283,Foundation League,FP,NA,NONE,0,Not Eligible
princedre,11.5,6016,6064,701728162261893221,Academy League,FP,NA,NONE,0,Not Eligible
SpeedyZeus,17.5,5163,5221,539941218474262539,Master League,FP,NA,NONE,0,Not Eligible
Zirki,15.5,3763,3822,452658609344741386,Champion League,Pend,NA,NONE,0,Not Eligible
IcyFireIceez,15.5,2706,2765,216548308603109377,Master League,FP,NA,NONE,0,Not Eligible
Flickzy77,15.5,5464,5523,271807744456130561,Master League,FP,NA,NONE,0,Not Eligible
Lyvesauce,17.0,3492,3551,189475272767045635,Master League,Spectre,NA,NONE,0,Not Eligible
BigRonTon,15.5,3364,3423,421477410383593482,Master League,FP,NA,PLAYERB,0,Not Eligible
DLG Parzival,15.5,5972,6020,311998897893670922,Champion League,Ducks,NA,PLAYERC,0,Not Eligible
Minnick,5.0,5443,5502,1167206849444073523,Foundation League,FP,NA,NONE,0,Not Eligible
Bino,16.5,3524,3583,298262082330034188,Master League,Tyrants,Assistant General Manager,NONE,0,Not Eligible
LilWolff,17.0,2952,3011,366797883464351747,Master League,Flames,NA,PLAYERE,0,Not Eligible
SteveFadez,16.5,2659,2718,555520089760464896,Master League,FP,NA,NONE,0,Not Eligible
DilkMuds,12.0,1641,1671,329470201760317451,Academy League,FP,NA,NONE,0,Not Eligible
Dozer,5.0,4968,5026,1158423943212974100,Foundation League,FP,NA,,0,Not Eligible
OmegaBlaze33,16.5,2988,3047,168171867293745153,Master League,Rhinos,Assistant General Manager,NONE,0,Not Eligible
JustinPop,13.0,1110,1131,129075381276901376,Champion League,FP,NA,NONE,0,Not Eligible
Gary_Oak,5.0,4367,4426,267500367435005963,Foundation League,FP,NA,NONE,0,Not Eligible
Atomic,14.0,4740,4799,538602311782629387,Champion League,FP,NA,PLAYERE,0,Not Eligible
Spidey720,17.0,2268,2327,547628807142637578,Master League,Puffins,NA,PLAYERB,0,Not Eligible
Chawie,13.5,4192,4250,510285275642068995,Academy League,Pend,NA,NONE,0,Not Eligible
elrobbo,11.5,3250,3309,254440733757538305,Academy League,Pirates,NA,PLAYERE,0,Not Eligible
travisp3,18.5,4962,5020,270240495349923852,Premier League,FP,NA,NONE,0,Not Eligible
Awegameryt,8.5,4061,4119,464165834097688586,Foundation League,FP,NA,NONE,0,Not Eligible
g4vg4v,9.5,3400,3459,102099873939075072,Foundation League,FP,NA,NONE,0,Not Eligible
DangAyala,14.0,966,977,291261311436849154,Champion League,FP,NA,NONE,0,Not Eligible
James-in-3D,12.0,4875,4933,446737046531473419,Academy League,Comets,Assistant General Manager,PLAYERF,0,Not Eligible
cory,11.5,5348,5406,758909356720259072,Academy League,Pandas,NA,PLAYERG,0,Not Eligible
Richyy,8.0,444,450,460840252261793793,Foundation League,FP,NA,NONE,0,Not Eligible
Shraxl,17.0,2707,2766,310512455237238784,Master League,Wolves,Franchise Manager,PLAYERA,0,Not Eligible
Squishepantzz,15.0,6121,6166,918375655446560768,Champion League,FP,NA,PLAYERB,0,Not Eligible
Dr6k0,7.5,6005,6053,873178118213472286,Foundation League,Pend,NA,NONE,0,Not Eligible
Tim,6.0,3643,3702,387890900174372868,Foundation League,FP,NA,NONE,0,Not Eligible
DiamondRl,8.0,3260,3319,847938185463070730,Foundation League,FP,NA,NONE,0,Not Eligible
Suspect,8.5,1321,1345,338563322582663179,Foundation League,FP,NA,NONE,0,Not Eligible
R3ktTiger,16.5,3373,3432,475882418658607115,Master League,FP,NA,NONE,0,Not Eligible
Dandaman,11.5,3851,3910,332951498881368065,Academy League,Demolition,NA,NONE,15,Not Eligible
Kibile,14.0,2420,2479,522931995123253256,Champion League,Pend,NA,NONE,0,Not Eligible
SuitableTroi,8.0,1314,1338,370657856971735042,Foundation League,FP,NA,NONE,0,Not Eligible
Caw0139,11.0,919,930,181066136782110720,Academy League,FP,NA,NONE,0,Not Eligible
SRSExKAOS,14.5,6094,6140,298144856579244034,Champion League,Pend,NA,NONE,0,Not Eligible
Rise,9.5,3444,3503,1002392937986015243,Foundation League,FP,NA,NONE,0,Not Eligible
Dan,16.5,2715,2774,302489718531293185,Master League,FP,NA,NONE,0,Not Eligible
